 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3,Area4,Mean4,Min4,Max4
46,68,49.85294,37,64,177,58.525425,40,99,616,63.04221,36,116,349,72.260742,38,223
47,68,49.176472,38,65,177,57.581921,41,92,616,62.519482,37,106,349,72.584526,40,231
48,68,49.323528,40,64,177,57.621468,40,92,616,62.88961,38,109,349,73.134674,35,226
49,68,49.632355,39,62,177,56.875706,39,83,616,62.272728,36,116,349,72.819481,38,196
50,68,49.205883,38,67,177,57.361584,39,97,616,62.758118,38,111,349,72.679085,36,215
51,68,48.911766,37,60,177,58.570621,34,98,616,62.496754,37,99,349,72.292267,39,221
52,68,49.970589,37,70,177,57.915253,36,91,616,62.774349,39,110,349,72.36676,36,209
53,68,48.838234,40,61,177,56.779659,39,92,616,62.618507,37,110,349,72.590256,39,212
54,68,49.426472,37,66,177,56.881355,39,94,616,62.524349,36,112,349,71.90831,36,192
55,68,48.794117,38,63,177,57.915253,36,89,616,62.712662,38,111,349,72.240685,37,196
56,68,48.882355,40,59,177,58.627117,40,93,616,63.491882,38,113,349,73.277939,38,207
57,68,49.441177,36,65,177,58.209038,40,93,616,62.621754,36,102,349,72.575928,35,215
58,68,47.85294,38,63,177,57.220341,39,92,616,62.787338,38,113,349,72.432663,37,203
59,68,48.35294,36,60,177,56.745762,40,85,616,62.71104,40,104,349,72,37,202
60,68,48.823528,39,61,177,56.960453,40,96,616,62.232143,38,108,349,72.484238,39,193
61,68,49.25,33,69,177,56.790962,38,104,616,62.563313,38,107,349,72.587395,37,218
62,68,49.264706,38,72,177,57.881355,40,97,616,62.620129,38,103,349,72.638969,35,236
63,68,49.323528,39,59,177,57.559322,39,96,616,62.629871,39,110,349,72.653297,38,217
64,68,48.823528,37,64,177,57.282486,38,105,616,62.449677,38,101,349,72.730659,36,225
65,68,49.39706,38,67,177,57.81356,38,95,616,62.738636,37,110,349,72.226364,37,192
66,68,49.014706,37,65,177,59.112995,34,92,616,62.077923,38,111,349,72.083092,38,188
67,68,48,36,59,177,57.169491,38,92,616,62.600651,38,107,349,72.343842,36,205
68,68,49.235294,37,61,177,57.672318,40,88,616,62.866882,38,107,349,72.323784,36,205
69,68,49.455883,36,64,177,57.711864,40,93,616,62.887985,37,110,349,72.252151,36,190
70,68,49.132355,38,60,177,58.129944,40,94,616,62.482143,36,99,349,72.020058,36,242
71,68,49.485294,39,63,177,58.112995,38,96,616,62.254871,38,104,349,72.507164,36,210
72,68,49.235294,36,63,177,57.875706,38,100,616,62.78896,39,114,349,71.885384,38,263
73,68,49.35294,37,72,177,58.135593,38,99,616,62.633118,36,119,349,72.487106,38,206
74,68,49.073528,40,60,177,57.632767,38,94,616,63.084415,37,99,349,71.730659,34,190
75,68,47.367645,37,57,177,57.655369,41,92,616,62.29221,36,106,349,73.088821,37,216
76,68,48.10294,38,60,177,57.485874,38,91,616,62.659092,37,114,349,72.707733,37,208
77,68,49.64706,36,70,177,58.23164,38,99,616,62.566559,36,113,349,72.81089,38,223
78,68,48.823528,36,62,177,58.570621,39,93,616,63.28896,38,105,349,72.243553,37,205
79,68,48.632355,38,63,177,56.920902,40,87,616,62.897728,36,122,349,72.272209,38,186
80,68,48.823528,38,62,177,57.615818,39,98,616,62.680195,38,117,349,72.851006,38,206
81,68,48.426472,37,67,177,57.282486,39,84,616,63.599026,37,123,349,71.99427,37,200
82,68,50.632355,38,65,177,58.220341,40,95,616,63.438313,36,110,349,72.426933,36,209
83,68,49.85294,38,65,177,58.039547,40,116,616,62.852272,36,99,349,72.53582,40,197
84,68,49.85294,39,67,177,56.841808,37,92,616,62.741882,37,104,349,71.656158,38,200
85,68,49.926472,38,65,177,58.418079,39,100,616,62.952923,39,104,349,72.292267,39,218
86,68,49.691177,36,67,177,57.77401,40,95,616,63.477272,36,110,349,73.229225,36,216
87,68,48.470589,34,62,177,57.299435,40,102,616,62.842533,38,103,349,73.220627,36,232
88,68,49.044117,37,68,177,58.790962,38,100,616,63.285713,37,107,349,73.779373,38,217
89,68,48.808823,39,59,177,57.067795,37,89,616,62.829544,37,105,349,71.455589,35,203
90,68,48.823528,37,66,177,58.096046,38,94,616,62.537338,39,116,349,71.805161,37,213
91,68,48.794117,37,63,177,57.858757,42,93,616,62.816559,36,108,349,72.318054,39,218
92,68,48.985294,37,69,177,57.638416,39,91,616,62.605518,37,109,349,72.899712,37,227
93,68,49.39706,36,65,177,57.576271,37,96,616,62.621754,38,107,349,72.653297,36,221
94,68,50.14706,39,63,177,56.745762,40,89,616,62.780846,39,108,349,73.014328,40,201
95,68,49.117645,40,62,177,56.870056,39,101,616,62.225651,36,112,349,72.312325,33,236
96,68,48.926472,38,66,177,57.677967,38,92,616,63.097404,37,120,349,72.472778,37,220
97,68,48.279411,36,64,177,57.016949,39,87,616,62.42857,36,104,349,71.945557,36,203
98,68,49.058823,38,73,177,58.350281,40,100,616,63.048702,39,106,349,72.263611,35,196
99,68,49.25,39,64,177,57.723164,40,91,616,62.95779,36,108,349,72.063034,36,207
100,68,49.485294,41,66,177,55.954803,41,94,616,62.772728,38,102,349,72.770775,37,231
101,68,49.073528,38,68,177,57.468925,37,99,616,62.823051,35,113,349,72.037247,38,222
102,68,49.382355,35,64,177,57.463276,40,94,616,63.103897,35,110,349,72.7192,38,196
103,68,49.132355,38,62,177,57.248589,36,90,616,62.342533,37,110,349,71.796562,38,223
104,68,48.529411,39,61,177,57.384182,38,103,616,62.761364,34,106,349,72.647568,35,196
105,68,49.588234,37,68,177,56.457626,36,89,616,62.959415,37,122,349,72.438393,35,209
106,68,48.85294,35,64,177,57.18644,35,88,616,63.030846,38,107,349,72.148994,37,210
107,68,49.10294,37,63,177,57.322033,36,89,616,62.493507,38,110,349,72.349571,36,221
108,68,48.794117,36,66,177,58.039547,38,95,616,62.870129,37,116,349,73.148994,39,217
109,68,49,35,63,177,57.785309,41,94,616,62.881493,37,102,349,71.819481,32,210
110,68,49.735294,37,63,177,57.18079,35,96,616,62.454544,37,110,349,72.670486,34,208
111,68,48.470589,37,70,177,56.661018,37,92,616,62.76461,37,107,349,72.504295,37,218
112,68,50.455883,37,64,177,57.033897,39,96,616,62.350651,36,108,349,73.071632,36,204
113,68,48.161766,35,58,177,57.706215,37,89,616,63.012985,34,109,349,72.532951,36,198
114,68,49.764706,35,66,177,57.271187,35,96,616,63.316559,37,113,349,72.36676,36,214
115,68,50.85294,38,65,177,57.700565,37,91,616,63.027596,32,113,349,72.538681,33,202
116,68,49.220589,37,65,177,57.858757,35,95,616,63.769482,31,106,349,72.868195,34,215
117,68,49.838234,36,64,177,57.661018,37,93,616,62.517857,34,104,349,72.2808,35,194
118,68,50.75,34,67,177,57.536724,33,110,616,63.069805,36,104,349,72.62751,35,211
119,68,49.544117,35,70,177,58.350281,36,95,616,62.842533,33,113,349,73.263611,35,214
120,68,48.89706,32,64,177,58.084747,35,93,616,63.13961,34,100,349,72.392548,31,200
121,68,49.514706,33,63,177,57.372883,36,92,616,62.993507,34,116,349,72.530083,31,209
122,68,49.235294,37,63,177,57.163841,36,96,616,62.490261,32,106,349,72.340973,33,207
123,68,49.323528,34,66,177,57.531075,34,99,616,63.125,33,110,349,73.166191,38,218
124,68,48.823528,35,64,177,57.011299,35,101,616,63.06818,36,108,349,72.578796,35,209
125,68,49.058823,33,71,177,57.706215,37,91,616,62.621754,35,111,349,71.507164,34,223
126,68,49.808823,36,71,177,57.118645,36,91,616,62.371754,34,112,349,72.736389,32,197
127,68,49.338234,35,62,177,57.757061,34,96,616,62.410713,32,105,349,72.595985,36,198
128,68,50.029411,35,67,177,58.548023,39,99,616,62.142857,32,104,349,72.616043,35,209
129,68,49.058823,33,64,177,57.536724,34,98,616,62.452923,35,107,349,72.553009,38,186
130,68,49.588234,37,66,177,57.079098,34,101,616,62.73539,31,118,349,72.753578,34,215
131,68,49.14706,37,63,177,56.689266,37,90,616,63.159092,35,114,349,73,33,202
132,68,48.808823,32,64,177,57.152542,36,96,616,62.787338,32,108,349,73.518623,35,210
133,68,49.470589,35,67,177,57.372883,38,112,616,62.478897,34,106,349,72.111748,34,192
134,68,48.161766,36,65,177,57.76836,34,95,616,62.452923,35,108,349,72.326645,34,213
135,68,48.75,37,66,177,57.870056,35,93,616,62.69318,34,115,349,72.378227,35,207
136,68,47.985294,38,65,177,58.418079,40,96,616,62.94318,35,109,349,73.44986,35,214
137,68,49.661766,36,78,177,57.118645,38,104,616,62.683441,36,118,349,72.965614,34,191
138,68,49.544117,37,65,177,57.203388,37,87,616,62.887985,36,104,349,72.260742,37,217
139,68,49.779411,36,67,177,57.740112,38,90,616,63.081169,34,107,349,72.406876,34,218
140,68,47.558823,36,60,177,57.700565,36,90,616,63.040585,36,104,349,71.805161,36,191
141,68,49.308823,36,61,177,57.762711,37,96,616,62.298702,37,111,349,72.120346,35,196
142,68,49.367645,33,68,177,57.932205,38,95,616,62.55357,35,119,349,71.90258,37,202
143,68,49.941177,36,70,177,57.271187,34,89,616,62.94643,33,106,349,72.128937,34,194
144,68,48.632355,34,62,177,57.649719,40,103,616,63.060066,36,115,349,71.727791,34,193
145,68,49.338234,37,62,177,58.632767,36,94,616,62.728897,34,107,349,72.524353,34,188
146,68,48.779411,34,64,177,58.435028,36,98,616,63.157467,36,109,349,72.45845,36,218
147,68,48.970589,34,65,177,56.983051,37,96,616,62.435066,35,115,349,71.928368,35,199
148,68,49.911766,36,66,177,58.090397,37,99,616,63.18182,36,115,349,72.699142,33,177
149,68,48.426472,36,64,177,58.576271,37,100,616,63.441559,34,115,349,72.945557,35,183
150,68,50.264706,38,76,177,62.717514,38,110,616,68.056816,33,140,349,74.696274,33,216
151,68,51.279411,35,68,177,63.152542,36,104,616,68.571426,36,128,349,75.008598,36,195
152,68,50.382355,35,67,177,62.536724,38,100,616,68.108765,34,145,349,74.590256,34,208
153,68,49.441177,37,60,177,62.694916,37,98,616,67.936691,34,134,349,73.762177,33,215
154,68,50.661766,36,68,177,62,37,109,616,66.282471,35,132,349,73.630371,35,216
155,68,49.5,34,69,177,61.18079,38,96,616,65.568184,35,114,349,73.63324,35,225
156,68,49.39706,36,70,177,61.242939,37,95,616,64.991882,36,112,349,71.90258,34,196
157,68,49.676472,37,64,177,59.983051,40,100,616,63.756493,37,109,349,72.624641,35,198
158,68,49.64706,36,66,177,59.649719,37,95,616,64.092529,37,123,349,73.212036,33,213
159,68,49.338234,39,61,177,60.638416,38,104,616,63.534092,35,109,349,73.395416,36,189
160,68,48.941177,38,64,177,59.265537,39,91,616,63.310066,32,124,349,73.610313,37,205
161,68,48.588234,38,62,177,58.711864,38,96,616,63.33279,38,109,349,72.767906,38,200
162,68,48.014706,34,62,177,58.977402,38,93,616,62.847404,37,105,349,72.343842,36,199
163,68,50.014706,40,71,177,58.028248,39,100,616,62.524349,34,115,349,72.120346,38,203
164,68,49.323528,39,67,177,57.480225,39,99,616,62.454544,36,116,349,72.171921,39,212
165,68,48.5,36,63,177,58.288136,41,99,616,62.956169,36,121,349,72.020058,37,203
166,68,48.926472,37,62,177,58.028248,41,91,616,62.823051,38,110,349,72.561607,36,203
167,68,48.882355,37,60,177,58.050846,39,94,616,62.319805,38,118,349,71.865326,38,200
168,68,49.794117,38,70,177,57.723164,39,97,616,62.756493,38,104,349,71.744987,38,218
169,68,49.808823,39,64,177,57.82486,37,95,616,62.227272,37,105,349,72.744987,36,217
170,68,48.735294,37,66,177,58.559322,39,94,616,62.95779,34,106,349,72.873924,39,199
171,68,49.941177,38,71,177,57.41243,39,90,616,63.21104,38,117,349,72.409744,35,185
172,68,48.882355,37,64,177,57.435028,38,105,616,62.371754,36,115,349,72.793694,37,196
173,68,48.35294,38,62,177,57.158192,39,85,616,62.647728,33,106,349,72.833809,35,228
174,68,50.661766,38,70,177,57.18644,37,87,616,62.759739,37,122,349,72.704872,36,213
175,68,49.279411,40,71,177,57.361584,38,102,616,62.150974,38,104,349,72.034386,39,192
176,68,48.514706,38,66,177,57.463276,39,98,616,62.978897,38,98,349,73.071632,37,211
177,68,47.808823,37,62,177,57.790962,39,97,616,62.868507,38,109,349,72.169052,36,198
178,68,48.882355,37,64,177,56.683617,40,89,616,62.20779,36,124,349,72.441261,38,188
179,68,48.382355,39,62,177,56.559322,39,90,616,62.381493,37,106,349,72.040115,37,209
180,68,48.338234,36,69,177,57.265537,38,97,616,62.327923,39,106,349,72.042976,36,181
181,68,50.10294,38,63,177,58.542374,40,96,616,62.477272,36,109,349,71.885384,37,187
182,68,48.955883,37,64,177,57.276836,40,98,616,62.81818,36,110,349,72.45845,37,200
183,68,48.411766,38,73,177,57.062145,41,99,616,62.883118,38,108,349,71.839539,35,195
184,68,49.544117,35,64,177,57.58757,38,96,616,62.613636,37,114,349,72.206306,38,202
185,68,48.779411,38,78,177,57.779659,40,95,616,62.769482,38,106,349,71.790833,36,185
186,68,48.823528,37,62,177,57.378532,37,91,616,62.339287,32,114,349,71.90831,37,194
187,68,49.10294,38,61,177,57.802261,41,90,616,62.845779,35,107,349,72.928368,37,195
188,68,48.89706,36,65,177,57.920902,37,97,616,62.407467,38,98,349,72.040115,38,182
189,68,48.882355,38,62,177,55.943504,39,93,616,62.305195,38,108,349,72.693413,36,205
190,68,48.014706,37,61,177,57.802261,38,89,616,62.168831,37,102,349,71.429802,36,196
191,68,48.470589,35,59,177,56.841808,38,93,616,62.186687,37,115,349,72.446991,37,226
192,68,49.191177,39,61,177,57.124294,38,89,616,62.465908,38,113,349,72.277939,37,215
193,68,48.014706,37,64,177,57.305084,38,96,616,62.282467,35,111,349,71.739258,34,201
194,68,48.808823,38,64,177,58.033897,38,97,616,62.688313,36,106,349,71.828079,36,204
195,68,49.25,38,63,177,56.468925,40,94,616,62.80682,36,108,349,71.040115,36,179
196,68,48.264706,39,68,177,57.785309,41,90,616,62.13961,37,109,349,71.885384,38,201
197,68,48.705883,38,63,177,57.418079,39,90,616,62.811687,37,114,349,71.736389,36,199
198,68,48.779411,39,60,177,57.237289,40,101,616,62.069805,38,107,349,73.045845,37,198
199,68,49.676472,40,66,177,57.310734,39,95,616,62.785713,35,117,349,72.515762,36,201
200,68,49.85294,37,63,177,57.259888,37,89,616,62.186687,36,111,349,72.776505,38,189
201,68,49.35294,39,62,177,57.836159,39,98,616,62.534092,37,110,349,71.833809,38,195
202,68,49.205883,37,60,177,57.480225,40,99,616,62.501625,36,103,349,72.555878,36,184
203,68,49.544117,37,63,177,57.378532,40,99,616,62.547077,37,112,349,72.18338,38,214
204,68,49.794117,39,78,177,57.350281,39,109,616,63.03896,38,104,349,72.174782,35,191
205,68,49.323528,38,63,177,57.389832,38,92,616,62.722404,38,101,349,72.088821,38,221
206,68,49.544117,39,64,177,57.096046,39,89,616,62.230518,39,106,349,73.068771,36,207
207,68,49.191177,41,63,177,57.18079,40,95,616,62.38961,36,106,349,71.959885,38,220
208,68,49.25,38,68,177,57.508476,40,98,616,62.285713,38,112,349,72.670486,35,195
209,68,49.264706,40,62,177,57.836159,36,93,616,63.08279,38,110,349,71.856735,36,202
210,68,53.014706,40,90,177,67.129944,42,158,616,69.60714,38,165,349,73.111748,38,204
211,68,52.735294,39,75,177,70.768364,42,182,616,71.524353,38,199,349,73.527222,38,208
212,68,51.088234,36,74,177,71.598869,40,174,616,70.194809,36,168,349,73.664757,39,230
213,68,51.794117,38,77,177,67.966103,38,159,616,69.839287,39,183,349,72.770775,37,193
214,68,50.779411,38,66,177,67.220337,40,178,616,68.165581,37,157,349,73.146133,39,201
215,68,49.35294,36,71,177,65.084747,41,154,616,67.926949,36,168,349,72.621773,36,200
216,68,49.411766,38,71,177,64.045197,40,143,616,66.785713,37,146,349,72.200577,37,180
217,68,49.323528,35,70,177,62.163841,42,133,616,65.993507,37,133,349,72.18911,37,205
218,68,49.235294,38,66,177,62.050846,41,148,616,65.61039,36,147,349,72.538681,36,209
219,68,48.529411,38,65,177,61.090397,39,139,616,64.737015,38,121,349,72.094559,37,205
220,68,49.235294,37,66,177,59.677967,41,118,616,64.556816,39,121,349,72.369629,39,208
221,68,48.411766,38,71,177,59.988701,39,124,616,64.137985,37,123,349,72.194839,36,214
222,68,48.411766,38,66,177,59.384182,38,115,616,64.316559,38,113,349,72.46418,35,200
223,68,48.882355,36,63,177,58.655369,38,107,616,63.371754,38,115,349,71.997131,36,219
224,68,49.867645,38,64,177,59.107346,42,107,616,63.837662,36,114,349,72.017189,38,187
225,68,48.941177,37,72,177,58.76836,36,98,616,63.253246,36,115,349,71.951286,36,206
226,68,49.044117,34,63,177,59.163841,39,101,616,63.120129,38,113,349,70.893982,40,198
227,68,49.205883,36,65,177,57.937855,37,97,616,63.131493,36,120,349,71.315186,37,181
228,68,49.617645,36,61,177,58.440678,39,95,616,62.936687,36,117,349,72.472778,36,187
229,68,47.588234,37,61,177,57.418079,38,100,616,63.115261,37,112,349,71.446991,38,195
230,68,48.735294,37,61,177,57.220341,38,93,616,63.30682,35,116,349,72.613182,36,204
231,68,48.911766,38,71,177,58.124294,40,116,616,62.386364,36,115,349,71.601723,37,195
232,68,48.89706,40,61,177,57.576271,41,101,616,62.646103,36,106,349,72.790833,37,184
233,68,48.661766,37,62,177,57.129944,39,98,616,62.579544,38,103,349,73.025787,36,186
234,68,49.808823,38,63,177,57.361584,37,87,616,62.871754,38,104,349,72.226364,37,194
235,68,48.867645,36,63,177,57.327682,38,99,616,62.689934,36,104,349,72.191978,37,200
236,68,48.882355,39,65,177,57.497173,41,90,616,62.878246,38,117,349,72,35,202
237,68,48.514706,35,70,177,57.440678,38,98,616,62.709415,38,105,349,72.521492,39,187
238,68,48.89706,40,64,177,58.220341,40,97,616,62.939934,34,117,349,72.438393,36,209
239,68,49.14706,38,61,177,58.033897,39,94,616,62.42857,38,110,349,71.773636,36,201
240,68,48.088234,39,62,177,58.062145,41,104,616,62.275974,39,107,349,72.057304,37,202
241,68,48.60294,37,62,177,57.627117,40,89,616,62.41721,38,101,349,72.381088,39,210
242,68,47.970589,39,57,177,57.440678,42,97,616,62.925323,37,112,349,72.27507,37,194
243,68,48.161766,40,62,177,56.977402,40,93,616,62.883118,37,109,349,72.389687,38,201
244,68,50.676472,38,64,177,57.649719,37,93,616,62.173702,39,101,349,72.103149,37,195
245,68,49.5,36,76,177,56.960453,38,96,616,62.508118,36,115,349,71.968483,37,171
246,68,49.676472,38,68,177,56.99435,37,96,616,62.587662,38,113,349,71.99427,35,184
247,68,49.323528,39,76,177,55.960453,36,87,616,62.331169,39,108,349,71.200577,36,207
248,68,49.25,39,64,177,57.282486,40,89,616,62.754871,37,108,349,73.361031,37,209
249,68,48.911766,37,72,177,57.367233,37,96,616,62.625,39,109,349,72.461319,38,186
250,68,49.705883,42,75,177,57.898304,40,99,616,62.758118,39,110,349,72.664757,39,197
251,68,48.85294,37,61,177,56.610168,37,92,616,62.422077,37,105,349,72.148994,37,200
252,68,48.205883,38,62,177,57.067795,38,95,616,61.644482,38,102,349,72.392548,37,219
253,68,48.14706,35,61,177,57.548023,35,96,616,62.284092,38,107,349,72.747849,37,198
254,68,49.823528,35,74,177,56.23164,39,94,616,62.095779,37,108,349,72.17765,38,196
255,68,49.191177,36,66,177,57.378532,40,92,616,62.410713,39,130,349,72.160461,39,201
256,68,49.058823,36,61,177,56.841808,38,87,616,62.730518,37,113,349,72.361031,35,239
257,68,50.338234,37,69,177,57.864407,37,102,616,62.529221,37,110,349,72.332375,37,210
258,68,49.294117,38,66,177,57.81356,39,97,616,62.387985,38,113,349,72.604584,37,194
259,68,48.941177,39,61,177,57.361584,40,99,616,62.006493,38,107,349,71.813751,32,198
260,68,48.573528,38,64,177,56.627117,37,92,616,62.715908,37,108,349,72.289398,35,185
261,68,48.514706,40,67,177,56.64407,40,98,616,62.370129,37,107,349,72.289398,36,185
262,68,48.264706,39,64,177,57.638416,39,96,616,62.392857,37,105,349,72.094559,40,186
263,68,48.308823,40,63,177,56.954803,41,96,616,62.126625,37,112,349,71.868195,37,186
264,68,49.764706,39,67,177,57.169491,40,99,616,62.396103,36,102,349,72.578796,37,200
265,68,49.426472,36,68,177,58.197739,39,101,616,61.779221,38,100,349,72.297997,37,201
266,68,50.39706,38,73,177,57.463276,40,101,616,62,37,101,349,72.90831,36,191
267,68,48.205883,40,66,177,56.457626,39,87,616,62.261364,37,103,349,72.008598,38,222
268,68,49.617645,38,65,177,57.700565,40,93,616,61.91721,38,105,349,71.739258,36,203
269,68,49.529411,38,64,177,57.581921,38,94,616,62.685066,35,100,349,71.805161,39,202
270,68,50.867645,38,69,177,62.372883,42,97,616,66.762985,39,129,349,74.435532,37,210
271,68,52.073528,39,65,177,63.717514,40,111,616,68.571426,37,156,349,74.272209,39,196
272,68,50.794117,39,70,177,62.502827,38,102,616,68.282471,39,133,349,74.492836,38,199
273,68,49.573528,39,68,177,62.028248,39,99,616,66.62825,36,137,349,73.123207,34,199
274,68,48.426472,38,60,177,62.050846,38,101,616,66.387985,36,131,349,73.848137,38,194
275,68,49.191177,35,66,177,60.666668,37,98,616,65.715912,36,122,349,73.610313,36,205
276,68,50.5,38,66,177,59.508476,39,90,616,64.633118,37,118,349,72.951286,36,185
277,68,50.014706,34,62,177,59.41243,40,97,616,64.693184,36,111,349,72.595985,36,201
278,68,48.89706,35,65,177,59.118645,36,97,616,63.698051,36,125,349,72.489975,35,182
279,68,48.205883,38,66,177,58.666668,38,101,616,63.902596,38,114,349,72.638969,37,203
280,68,49.588234,37,65,177,57.954803,39,96,616,63.441559,34,108,349,72.303726,32,196
281,68,48.911766,35,65,177,57.214691,37,96,616,63.214287,37,109,349,72.587395,36,211
282,68,50.132355,40,69,177,58.807911,40,98,616,63.277596,38,111,349,73.134674,34,197
283,68,48.470589,35,63,177,58.197739,37,92,616,63.438313,35,113,349,72.031517,37,203
284,68,47.808823,35,66,177,58.00565,38,99,616,62.358765,33,106,349,71.64183,35,194
285,68,48.617645,37,68,177,57.276836,38,101,616,62.589287,36,104,349,71.670486,35,189
286,68,48.89706,33,61,177,57.163841,34,92,616,62.55357,36,113,349,72.09169,37,186
287,68,46.941177,35,58,177,56.310734,39,101,616,62.628246,35,109,349,72.338112,35,196
288,68,48.955883,36,62,177,57.378532,37,96,616,62.141235,36,112,349,72.63324,36,182
289,68,48.058823,36,59,177,57.090397,35,99,616,62.368507,34,116,349,72.753578,36,190
290,68,48.588234,40,63,177,59.203388,34,97,616,62.472404,37,112,349,73.117477,34,214
291,68,48.85294,37,65,177,57.401131,38,108,616,62.858765,37,110,349,71.527222,36,192
292,68,48.235294,32,65,177,58.011299,35,101,616,62.073051,36,108,349,71.853867,35,183
293,68,49.176472,36,64,177,57.903954,35,100,616,62.827923,35,99,349,72.530083,34,193
294,68,48.10294,35,78,177,56.666668,37,95,616,62.519482,35,108,349,72.289398,37,221
295,68,47.89706,35,60,177,58.197739,37,96,616,62.441559,36,121,349,72.269341,36,196
296,68,49.823528,37,69,177,57.757061,36,91,616,62.894482,35,108,349,72.17765,33,206
297,68,48.588234,37,64,177,57.050846,35,94,616,62.108765,34,109,349,72.077362,36,198
298,68,49.941177,35,66,177,57.807911,38,95,616,62.155846,36,107,349,72.409744,34,193
299,68,49.632355,38,65,177,56.683617,38,89,616,62.386364,37,116,349,72.260742,32,195
300,68,50.14706,33,67,177,56.802261,37,90,616,62.702923,36,109,349,71.624641,36,185
301,68,49.705883,37,73,177,57.440678,36,94,616,63.004871,32,104,349,72.555878,35,225
302,68,47.85294,35,61,177,57,32,98,616,62.079544,37,101,349,71.776505,37,184
