 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3,Area4,Mean4,Min4,Max4
268,1370,54.88,-17,275,32688,57.516,-47,474,9856,68.978,-62,408,9856,0.68978,-62,408
269,1370,52.933,-29,296,32688,57.36,-45,492,9856,69.332,-58,448,9856,0.69332,-58,448
270,1370,59.433,-23,336,32688,61.008,-55,434,9856,75.637,-54,490,9856,0.75637,-54,490
271,1370,60.372,-22,320,32688,63.43,-62,481,9856,75.139,-72,544,9856,0.75139,-72,544
272,1370,56.045,-16,358,32688,62.776,-67,596,9856,74.227,-70,466,9856,0.74227,-70,466
273,1370,59.907,-63,356,32688,61.502,-49,608,9856,73.795,-55,609,9856,0.73795,-55,609
274,1370,59.32,-26,295,32688,61.454,-45,495,9856,73.275,-52,498,9856,0.73275,-52,498
275,1370,55.505,-15,292,32688,60.752,-59,452,9856,73.431,-42,447,9856,0.73431,-42,447
276,1370,56.325,-19,266,32688,60.012,-62,650,9856,70.617,-49,460,9856,0.70617,-49,460
277,1370,55.115,-33,418,32688,59.898,-56,558,9856,69.674,-62,477,9856,0.69674,-62,477
278,1370,58.384,-20,338,32688,59.637,-60,684,9856,69.491,-69,445,9856,0.69491,-69,445
279,1370,53.287,-21,311,32688,58.7,-74,473,9856,70.341,-45,511,9856,0.70341,-45,511
280,1370,55.028,-22,325,32688,58.889,-59,600,9856,70.152,-48,447,9856,0.70152,-48,447
281,1370,56.431,-23,329,32688,58.803,-59,577,9856,67.265,-33,496,9856,0.67265,-33,496
282,1370,54.721,-39,459,32688,58.914,-41,552,9856,69.07,-51,446,9856,0.6907,-51,446
283,1370,56.614,-42,339,32688,57.612,-62,417,9856,70.071,-50,550,9856,0.70071,-50,550
284,1370,52.832,-14,297,32688,57.994,-52,525,9856,70.023,-41,449,9856,0.70023,-41,449
285,1370,53.532,-14,277,32688,57.804,-63,476,9856,69.809,-47,449,9856,0.69809,-47,449
286,1370,51.884,-26,304,32688,57.891,-54,618,9856,68.851,-48,415,9856,0.68851,-48,415
287,1370,52.667,-27,361,32688,57.693,-54,476,9856,69.565,-52,500,9856,0.69565,-52,500
288,1370,53.604,-18,413,32688,57.77,-39,472,9856,70.05,-51,499,9856,0.7005,-51,499
289,1370,55.299,-36,386,32688,57.8,-54,432,9856,69.295,-47,444,9856,0.69295,-47,444
290,1370,54.723,-21,345,32688,58.13,-45,399,9856,69.947,-49,534,9856,0.69947,-49,534
291,1370,53.067,-16,288,32688,58.164,-44,548,9856,69.674,-50,530,9856,0.69674,-50,530
292,1370,55.369,-26,322,32688,57.494,-56,365,9856,69.268,-63,393,9856,0.69268,-63,393
293,1370,57.537,-33,344,32688,58.221,-54,390,9856,68.669,-45,367,9856,0.68669,-45,367
294,1370,52.339,-32,450,32688,57.213,-44,443,9856,68.972,-50,475,9856,0.68972,-50,475
295,1370,53.648,-28,286,32688,58.033,-55,517,9856,68.646,-64,479,9856,0.68646,-64,479
296,1370,54.788,-16,411,32688,58.398,-45,512,9856,68.463,-60,381,9856,0.68463,-60,381
297,1370,52.225,-22,356,32688,57.416,-41,387,9856,68.016,-71,456,9856,0.68016,-71,456
298,1370,54.755,-34,378,32688,58.067,-48,597,9856,68.829,-51,404,9856,0.68829,-51,404
299,1370,53.544,-19,244,32688,57.799,-42,485,9856,68.911,-49,444,9856,0.68911,-49,444
300,1370,53.295,-18,260,32688,58.202,-64,420,9856,68.797,-41,407,9856,0.68797,-41,407
301,1370,55.084,-27,427,32688,57.334,-53,578,9856,68.871,-42,429,9856,0.68871,-42,429
302,1370,52.264,-24,256,32688,57.02,-44,485,9856,68.59,-50,501,9856,0.6859,-50,501
303,1370,53.379,-28,351,32688,57.676,-62,497,9856,69.152,-77,530,9856,0.69152,-77,530
304,1370,52.829,-19,289,32688,57.332,-55,519,9856,68.868,-43,379,9856,0.68868,-43,379
305,1370,52.156,-38,282,32688,57.749,-53,446,9856,69.944,-48,415,9856,0.69944,-48,415
306,1370,54.464,-30,395,32688,57.449,-49,449,9856,67.189,-49,466,9856,0.67189,-49,466
307,1370,50.611,-17,267,32688,58.127,-51,418,9856,69.36,-65,380,9856,0.6936,-65,380
308,1370,52.155,-27,299,32688,58.193,-61,446,9856,68.5,-40,497,9856,0.685,-40,497
309,1370,52.934,-36,288,32688,58.208,-62,518,9856,68.374,-45,423,9856,0.68374,-45,423
310,1370,52.829,-16,286,32688,57.953,-49,454,9856,69.221,-57,443,9856,0.69221,-57,443
311,1370,55.626,-33,316,32688,57.785,-58,446,9856,69.245,-59,401,9856,0.69245,-59,401
312,1370,55.269,-27,372,32688,57.514,-53,464,9856,68.831,-73,481,9856,0.68831,-73,481
313,1370,54.609,-16,316,32688,57.926,-48,441,9856,69.6,-44,428,9856,0.696,-44,428
314,1370,52.858,-43,402,32688,57.592,-46,461,9856,69.096,-62,501,9856,0.69096,-62,501
315,1370,55.763,-9,271,32688,57.684,-52,378,9856,69.57,-57,453,9856,0.6957,-57,453
316,1370,53.293,-18,407,32688,57.346,-52,430,9856,68.279,-55,411,9856,0.68279,-55,411
317,1370,54.518,-29,324,32688,57.695,-46,384,9856,67.987,-45,488,9856,0.67987,-45,488
318,1370,55.341,-27,322,32688,57.733,-57,614,9856,68.791,-60,529,9856,0.68791,-60,529
319,1370,52.453,-29,399,32688,57.137,-51,550,9856,68.494,-61,418,9856,0.68494,-61,418
320,1370,51.997,-31,326,32688,57.229,-56,458,9856,67.824,-57,398,9856,0.67824,-57,398
321,1370,54.305,-23,483,32688,57.222,-48,425,9856,68.839,-61,378,9856,0.68839,-61,378
322,1370,55.146,-22,400,32688,57.168,-56,383,9856,68.428,-42,466,9856,0.68428,-42,466
323,1370,52.472,-19,351,32688,57.484,-50,415,9856,68.615,-87,404,9856,0.68615,-87,404
324,1370,52.43,-14,341,32688,57.634,-39,428,9856,68.909,-48,511,9856,0.68909,-48,511
325,1370,53.319,-33,295,32688,57.279,-54,466,9856,68.123,-50,484,9856,0.68123,-50,484
326,1370,55.201,-78,360,32688,57.526,-38,423,9856,68.664,-46,402,9856,0.68664,-46,402
327,1370,54.032,-35,299,32688,57.506,-44,574,9856,68.764,-65,367,9856,0.68764,-65,367
328,1370,52.029,-8,240,32688,57.243,-45,612,9856,69.346,-58,512,9856,0.69346,-58,512
329,1370,53.54,-24,382,32688,57.189,-49,395,9856,68.423,-61,426,9856,0.68423,-61,426
330,1370,57.067,-27,341,32688,66.721,-54,537,9856,71.121,-46,400,9856,0.71121,-46,400
331,1370,66.051,-55,379,32688,76.026,-62,646,9856,73.469,-55,433,9856,0.73469,-55,433
332,1370,63.223,-24,351,32688,75.566,-77,620,9856,72.796,-46,462,9856,0.72796,-46,462
333,1370,63.221,-80,386,32688,73.473,-61,684,9856,71.994,-54,476,9856,0.71994,-54,476
334,1370,62.377,-35,328,32688,71.497,-72,581,9856,72.041,-55,479,9856,0.72041,-55,479
335,1370,62.418,-24,352,32688,69.345,-57,552,9856,72.273,-67,492,9856,0.72273,-67,492
336,1370,55.601,-26,307,32688,67.558,-65,541,9856,70.127,-68,373,9856,0.70127,-68,373
337,1370,59.418,-34,351,32688,66.115,-60,575,9856,69.159,-54,409,9856,0.69159,-54,409
338,1370,56.959,-28,293,32688,65.053,-51,509,9856,70.277,-48,499,9856,0.70277,-48,499
339,1370,53.874,-30,317,32688,63.424,-50,616,9856,68.37,-79,382,9856,0.6837,-79,382
340,1370,53.229,-26,305,32688,62.122,-66,527,9856,68.131,-49,425,9856,0.68131,-49,425
341,1370,55.407,-24,364,32688,61.733,-64,589,9856,69.794,-50,415,9856,0.69794,-50,415
342,1370,54.936,-29,380,32688,60.226,-45,564,9856,68.224,-51,489,9856,0.68224,-51,489
343,1370,52.73,-42,409,32688,60.04,-62,533,9856,69.082,-59,444,9856,0.69082,-59,444
344,1370,56.417,-28,257,32688,59.778,-53,502,9856,67.634,-51,405,9856,0.67634,-51,405
345,1370,56.91,-34,346,32688,59.66,-60,645,9856,68.407,-36,454,9856,0.68407,-36,454
346,1370,51.28,-26,265,32688,58.511,-42,476,9856,67.634,-36,514,9856,0.67634,-36,514
347,1370,54.403,-30,299,32688,58.312,-60,458,9856,68.701,-51,376,9856,0.68701,-51,376
348,1370,55.572,-22,272,32688,59.68,-68,478,9856,68.78,-56,425,9856,0.6878,-56,425
349,1370,57.731,-22,312,32688,59.577,-61,484,9856,69.891,-92,630,9856,0.69891,-92,630
350,1370,52.815,-27,410,32688,59.732,-57,457,9856,69.867,-58,396,9856,0.69867,-58,396
351,1370,53.534,-52,289,32688,58.948,-51,542,9856,68.629,-59,447,9856,0.68629,-59,447
352,1370,54.147,-25,280,32688,58.544,-61,436,9856,68.967,-43,461,9856,0.68967,-43,461
353,1370,53.781,-33,323,32688,58.477,-61,491,9856,68.236,-51,491,9856,0.68236,-51,491
354,1370,54.317,-14,390,32688,59.021,-50,598,9856,68.542,-47,546,9856,0.68542,-47,546
355,1370,51.493,-22,270,32688,58.664,-59,551,9856,70.242,-68,434,9856,0.70242,-68,434
356,1370,58.078,-15,348,32688,58.527,-71,474,9856,69.451,-31,419,9856,0.69451,-31,419
357,1370,53.434,-29,310,32688,57.597,-47,441,9856,68.63,-50,446,9856,0.6863,-50,446
358,1370,52.553,-30,274,32688,58.385,-44,550,9856,68.168,-45,466,9856,0.68168,-45,466
359,1370,52.784,-22,324,32688,57.904,-40,485,9856,67.436,-48,407,9856,0.67436,-48,407
360,1370,55.377,-21,310,32688,58.235,-80,583,9856,68.582,-45,404,9856,0.68582,-45,404
361,1370,52.572,-23,289,32688,58.198,-54,534,9856,68.373,-35,386,9856,0.68373,-35,386
362,1370,52.644,-30,398,32688,57.634,-61,538,9856,67.698,-63,508,9856,0.67698,-63,508
363,1370,52.842,-19,355,32688,57.804,-41,389,9856,68.604,-43,440,9856,0.68604,-43,440
364,1370,54.646,-16,307,32688,57.9,-59,468,9856,69.529,-47,424,9856,0.69529,-47,424
365,1370,55.468,-28,391,32688,57.354,-50,372,9856,68.245,-50,363,9856,0.68245,-50,363
366,1370,53.774,-24,265,32688,58.537,-66,433,9856,68.383,-64,404,9856,0.68383,-64,404
367,1370,53.714,-33,291,32688,57.502,-62,437,9856,68.169,-49,398,9856,0.68169,-49,398
368,1370,54.456,-18,289,32688,57.142,-47,463,9856,69.209,-59,528,9856,0.69209,-59,528
369,1370,54.064,-30,375,32688,57.614,-45,504,9856,68.887,-66,388,9856,0.68887,-66,388
370,1370,53.947,-28,406,32688,57.562,-51,444,9856,68.823,-62,388,9856,0.68823,-62,388
371,1370,53.015,-23,311,32688,57.086,-35,437,9856,69.424,-43,449,9856,0.69424,-43,449
372,1370,52.909,-41,342,32688,57.617,-44,407,9856,68.394,-66,376,9856,0.68394,-66,376
373,1370,52.945,-14,306,32688,57.658,-53,461,9856,68.204,-54,405,9856,0.68204,-54,405
374,1370,54.836,-29,324,32688,57.397,-54,457,9856,68.547,-59,479,9856,0.68547,-59,479
375,1370,54.191,-19,266,32688,57.446,-55,540,9856,69.03,-76,515,9856,0.6903,-76,515
376,1370,54.999,-36,341,32688,57.483,-49,488,9856,68.428,-40,370,9856,0.68428,-40,370
377,1370,54.074,-23,344,32688,57.385,-52,551,9856,67.566,-63,386,9856,0.67566,-63,386
378,1370,52.816,-45,356,32688,57.563,-44,582,9856,68.747,-79,471,9856,0.68747,-79,471
379,1370,55.161,-24,384,32688,57.263,-53,589,9856,69.667,-50,407,9856,0.69667,-50,407
380,1370,52.114,-24,274,32688,57.16,-52,559,9856,68.243,-51,428,9856,0.68243,-51,428
381,1370,53.148,-19,283,32688,57.199,-62,486,9856,68.582,-51,439,9856,0.68582,-51,439
382,1370,52.573,-11,355,32688,57.674,-61,452,9856,67.743,-54,486,9856,0.67743,-54,486
383,1370,57.045,-39,331,32688,56.988,-56,426,9856,69.155,-46,445,9856,0.69155,-46,445
384,1370,50.774,-46,246,32688,57.669,-85,581,9856,68.263,-63,485,9856,0.68263,-63,485
385,1370,54.539,-30,365,32688,57.511,-46,405,9856,68.054,-64,412,9856,0.68054,-64,412
386,1370,52.536,-57,396,32688,56.793,-65,400,9856,69.552,-69,404,9856,0.69552,-69,404
387,1370,51.917,-21,325,32688,57.395,-51,449,9856,68.791,-70,382,9856,0.68791,-70,382
388,1370,51.004,-28,248,32688,56.972,-61,397,9856,68.102,-58,573,9856,0.68102,-58,573
389,1370,52.682,-31,460,32688,57.428,-54,448,9856,68.329,-100,500,9856,0.68329,-100,500
390,1370,56.77,-32,391,32688,58.823,-58,438,9856,72.07,-79,467,9856,0.7207,-79,467
391,1370,55.975,-26,264,32688,62.64,-63,572,9856,76.014,-56,498,9856,0.76014,-56,498
392,1370,59.875,-31,375,32688,62.608,-66,507,9856,76.758,-51,558,9856,0.76758,-51,558
393,1370,54.343,-20,315,32688,61.525,-58,430,9856,75.808,-52,709,9856,0.75808,-52,709
394,1370,59.442,-39,415,32688,61.035,-84,573,9856,75.152,-46,521,9856,0.75152,-46,521
395,1370,56.313,-16,381,32688,60.36,-52,515,9856,72.82,-72,525,9856,0.7282,-72,525
396,1370,55.813,-28,388,32688,59.606,-54,752,9856,71.921,-64,569,9856,0.71921,-64,569
397,1370,55.909,-21,407,32688,59.221,-42,421,9856,70.556,-48,477,9856,0.70556,-48,477
398,1370,56.945,-19,369,32688,58.891,-47,604,9856,69.504,-50,522,9856,0.69504,-50,522
399,1370,54.477,-24,359,32688,58.627,-58,454,9856,70.585,-61,456,9856,0.70585,-61,456
400,1370,56.755,-33,257,32688,58.779,-46,419,9856,68.716,-56,423,9856,0.68716,-56,423
401,1370,54.14,-24,283,32688,58.685,-42,474,9856,69.777,-53,469,9856,0.69777,-53,469
402,1370,54.212,-23,319,32688,58.336,-55,422,9856,69.603,-45,599,9856,0.69603,-45,599
403,1370,53.884,-11,355,32688,58.61,-65,433,9856,69.671,-67,543,9856,0.69671,-67,543
404,1370,53.154,-20,305,32688,58.177,-48,454,9856,69.324,-60,478,9856,0.69324,-60,478
405,1370,52.588,-37,327,32688,58.26,-49,550,9856,68.798,-49,746,9856,0.68798,-49,746
406,1370,54.139,-48,246,32688,57.502,-50,516,9856,70.198,-41,523,9856,0.70198,-41,523
407,1370,53.272,-33,266,32688,57.934,-53,399,9856,68.794,-57,422,9856,0.68794,-57,422
408,1370,52.299,-27,310,32688,57.795,-50,469,9856,68.814,-61,422,9856,0.68814,-61,422
409,1370,52.952,-26,306,32688,57.51,-68,510,9856,69.752,-50,433,9856,0.69752,-50,433
410,1370,52.938,-23,314,32688,57.385,-41,423,9856,69.15,-43,527,9856,0.6915,-43,527
411,1370,53.531,-32,295,32688,58.015,-72,440,9856,68.238,-37,444,9856,0.68238,-37,444
412,1370,50.536,-18,322,32688,58.037,-44,411,9856,69.484,-54,396,9856,0.69484,-54,396
413,1370,52.034,-18,300,32688,57.783,-56,493,9856,68.633,-43,434,9856,0.68633,-43,434
414,1370,53.095,-44,303,32688,57.582,-55,440,9856,69.547,-79,457,9856,0.69547,-79,457
415,1370,53.934,-20,230,32688,57.61,-51,393,9856,69.246,-51,409,9856,0.69246,-51,409
416,1370,51.531,-21,312,32688,57.026,-64,402,9856,69.217,-66,590,9856,0.69217,-66,590
417,1370,53.561,-33,282,32688,58.168,-61,409,9856,68.832,-46,471,9856,0.68832,-46,471
418,1370,48.969,-27,240,32688,57.109,-54,383,9856,70.105,-66,491,9856,0.70105,-66,491
419,1370,52.594,-25,282,32688,57.353,-49,381,9856,69.661,-50,509,9856,0.69661,-50,509
420,1370,55.969,-27,263,32688,57.445,-52,390,9856,68.949,-49,510,9856,0.68949,-49,510
421,1370,51.315,-34,243,32688,57.451,-48,504,9856,67.883,-36,489,9856,0.67883,-36,489
422,1370,55.02,-19,294,32688,57.872,-57,412,9856,69.05,-32,480,9856,0.6905,-32,480
423,1370,54.817,-29,381,32688,57.537,-45,393,9856,67.174,-56,444,9856,0.67174,-56,444
424,1370,52.095,-35,257,32688,57.627,-57,401,9856,68.124,-58,517,9856,0.68124,-58,517
425,1370,53.654,-26,358,32688,57.268,-52,463,9856,67.677,-58,416,9856,0.67677,-58,416
426,1370,54.01,-21,253,32688,57.973,-54,429,9856,68.104,-37,492,9856,0.68104,-37,492
427,1370,53.447,-24,313,32688,57.76,-50,407,9856,68.613,-64,410,9856,0.68613,-64,410
428,1370,52.15,-33,345,32688,58.111,-51,389,9856,68.372,-37,413,9856,0.68372,-37,413
429,1370,50.066,-16,340,32688,57.459,-58,438,9856,68.907,-46,450,9856,0.68907,-46,450
430,1370,53.815,-12,302,32688,58.071,-57,430,9856,69.731,-61,481,9856,0.69731,-61,481
431,1370,53.907,-43,275,32688,57.594,-48,438,9856,67.564,-67,530,9856,0.67564,-67,530
432,1370,53.346,-32,323,32688,57.353,-78,403,9856,69.132,-67,485,9856,0.69132,-67,485
433,1370,52.165,-24,310,32688,57.232,-58,407,9856,68.854,-49,436,9856,0.68854,-49,436
434,1370,51.439,-18,226,32688,57.37,-70,445,9856,68.395,-39,640,9856,0.68395,-39,640
435,1370,51.864,-21,282,32688,57.984,-50,396,9856,67.303,-53,503,9856,0.67303,-53,503
436,1370,54.468,-31,337,32688,57.686,-75,531,9856,68.323,-38,433,9856,0.68323,-38,433
437,1370,53.508,-25,402,32688,57.732,-53,427,9856,68.205,-70,458,9856,0.68205,-70,458
438,1370,50.477,-35,264,32688,57.791,-65,408,9856,67.536,-60,418,9856,0.67536,-60,418
439,1370,52.154,-27,297,32688,57.199,-50,416,9856,68.298,-57,460,9856,0.68298,-57,460
440,1370,54.415,-33,302,32688,57.563,-61,538,9856,68.61,-57,410,9856,0.6861,-57,410
441,1370,54.971,-20,318,32688,57.632,-47,397,9856,68.614,-70,413,9856,0.68614,-70,413
442,1370,51.688,-25,374,32688,57.345,-51,375,9856,69.586,-63,687,9856,0.69586,-63,687
443,1370,53.281,-54,302,32688,57.568,-53,511,9856,67.188,-58,552,9856,0.67188,-58,552
444,1370,51.747,-16,323,32688,57.074,-63,435,9856,68.876,-45,469,9856,0.68876,-45,469
445,1370,53.167,-27,299,32688,57.497,-47,341,9856,69.443,-54,395,9856,0.69443,-54,395
446,1370,50.291,-20,336,32688,57.34,-55,372,9856,68.376,-52,422,9856,0.68376,-52,422
447,1370,51.399,-49,329,32688,57.32,-50,482,9856,69.587,-71,428,9856,0.69587,-71,428
448,1370,53.577,-40,291,32688,57.813,-52,510,9856,69.033,-60,485,9856,0.69033,-60,485
449,1370,50.918,-31,246,32688,58.074,-54,405,9856,69.363,-47,503,9856,0.69363,-47,503
450,1370,53.179,-21,303,32688,60.561,-50,590,9856,70.695,-76,509,9856,0.70695,-76,509
451,1370,64.437,-42,403,32688,74.792,-74,667,9856,72.848,-72,541,9856,0.72848,-72,541
452,1370,63.992,-51,576,32688,75.862,-78,628,9856,73.054,-47,485,9856,0.73054,-47,485
453,1370,57.974,-34,413,32688,74.641,-66,602,9856,72.091,-56,470,9856,0.72091,-56,470
454,1370,61.484,-33,370,32688,72.729,-64,697,9856,70.432,-47,547,9856,0.70432,-47,547
455,1370,60.045,-34,298,32688,70.799,-71,592,9856,71.412,-58,508,9856,0.71412,-58,508
456,1370,57.155,-26,353,32688,68.66,-76,584,9856,70.574,-59,597,9856,0.70574,-59,597
457,1370,57.42,-33,295,32688,66.878,-81,537,9856,69.887,-46,426,9856,0.69887,-46,426
458,1370,55.548,-38,312,32688,64.998,-79,431,9856,71.341,-56,527,9856,0.71341,-56,527
459,1370,57.863,-19,295,32688,63.719,-77,452,9856,69.508,-42,404,9856,0.69508,-42,404
460,1370,55.538,-27,278,32688,62.128,-53,477,9856,69.429,-62,384,9856,0.69429,-62,384
461,1370,56.192,-26,272,32688,61.457,-53,529,9856,68.791,-49,503,9856,0.68791,-49,503
462,1370,55.241,-41,289,32688,61.375,-50,455,9856,68.967,-49,402,9856,0.68967,-49,402
463,1370,54.682,-23,284,32688,60.315,-53,448,9856,69.762,-70,437,9856,0.69762,-70,437
464,1370,54.413,-21,378,32688,60.326,-52,478,9856,68.941,-47,376,9856,0.68941,-47,376
465,1370,55.349,-26,352,32688,59.487,-54,463,9856,68.416,-52,430,9856,0.68416,-52,430
466,1370,52.529,-34,277,32688,59.081,-48,425,9856,68.236,-59,450,9856,0.68236,-59,450
467,1370,58.212,-30,288,32688,58.577,-63,449,9856,67.469,-44,438,9856,0.67469,-44,438
468,1370,54.683,-27,259,32688,58.662,-65,402,9856,67.504,-69,431,9856,0.67504,-69,431
469,1370,54.404,-26,304,32688,58.986,-52,498,9856,68.442,-50,357,9856,0.68442,-50,357
470,1370,54.239,-43,272,32688,58.757,-38,452,9856,67.649,-62,470,9856,0.67649,-62,470
471,1370,52.655,-12,275,32688,58.2,-48,433,9856,67.998,-74,458,9856,0.67998,-74,458
472,1370,52.695,-29,347,32688,58.287,-49,477,9856,68.328,-50,405,9856,0.68328,-50,405
473,1370,54.045,-17,261,32688,57.779,-68,623,9856,68.424,-58,477,9856,0.68424,-58,477
474,1370,51.711,-29,305,32688,58.267,-50,479,9856,68.044,-54,353,9856,0.68044,-54,353
475,1370,52.632,-26,300,32688,57.194,-39,387,9856,68.709,-49,471,9856,0.68709,-49,471
476,1370,53.074,-19,356,32688,57.367,-52,612,9856,67.782,-42,438,9856,0.67782,-42,438
477,1370,52.988,-17,309,32688,57.988,-78,390,9856,68.509,-51,423,9856,0.68509,-51,423
478,1370,54.264,-11,253,32688,57.505,-54,419,9856,68.302,-48,421,9856,0.68302,-48,421
479,1370,53.214,-27,308,32688,56.809,-65,472,9856,68.173,-55,425,9856,0.68173,-55,425
480,1370,54.101,-30,268,32688,57.927,-52,416,9856,69.221,-40,390,9856,0.69221,-40,390
481,1370,53.242,-31,371,32688,57.174,-54,398,9856,67.481,-48,404,9856,0.67481,-48,404
482,1370,53.537,-24,292,32688,57.219,-46,410,9856,67.128,-74,511,9856,0.67128,-74,511
483,1370,53.566,-22,236,32688,56.947,-43,411,9856,67.667,-47,496,9856,0.67667,-47,496
484,1370,52.46,-18,344,32688,57.43,-69,392,9856,68.135,-61,425,9856,0.68135,-61,425
485,1370,53.182,-27,293,32688,57.489,-60,394,9856,66.433,-42,402,9856,0.66433,-42,402
486,1370,51.317,-20,285,32688,57.733,-54,450,9856,68.597,-70,489,9856,0.68597,-70,489
487,1370,52.904,-11,297,32688,57.577,-43,438,9856,67.374,-58,399,9856,0.67374,-58,399
488,1370,53.365,-19,332,32688,57.467,-61,597,9856,66.627,-61,478,9856,0.66627,-61,478
489,1370,53.136,-29,275,32688,56.98,-50,479,9856,67.483,-41,418,9856,0.67483,-41,418
490,1370,54.275,-22,303,32688,56.703,-47,386,9856,67.736,-53,439,9856,0.67736,-53,439
491,1370,51.987,-12,336,32688,58.206,-49,426,9856,66.743,-48,470,9856,0.66743,-48,470
492,1370,51.909,-23,349,32688,57.371,-58,441,9856,67.331,-50,391,9856,0.67331,-50,391
493,1370,55.251,-41,322,32688,57.097,-55,444,9856,67.579,-58,419,9856,0.67579,-58,419
494,1370,52.805,-22,268,32688,56.958,-55,397,9856,66.293,-79,413,9856,0.66293,-79,413
495,1370,50.544,-21,273,32688,57.352,-50,461,9856,67.195,-85,402,9856,0.67195,-85,402
496,1370,52.816,-19,332,32688,57.38,-50,470,9856,67.902,-50,370,9856,0.67902,-50,370
497,1370,51.839,-30,309,32688,57.026,-51,507,9856,67.963,-61,466,9856,0.67963,-61,466
498,1370,50.758,-25,307,32688,56.74,-94,446,9856,68.394,-47,457,9856,0.68394,-47,457
499,1370,53.288,-35,270,32688,57.195,-48,453,9856,68.494,-52,425,9856,0.68494,-52,425
500,1370,53.769,-18,288,32688,57.645,-37,436,9856,68.121,-47,435,9856,0.68121,-47,435
501,1370,52.566,-31,319,32688,56.682,-47,451,9856,67.817,-44,403,9856,0.67817,-44,403
502,1370,52.12,-11,313,32688,57.394,-70,586,9856,68.546,-44,445,9856,0.68546,-44,445
503,1370,54.489,-40,294,32688,57.359,-52,399,9856,67.832,-52,386,9856,0.67832,-52,386
504,1370,53.035,-28,262,32688,57.899,-42,408,9856,68.365,-40,423,9856,0.68365,-40,423
505,1370,52.345,-22,369,32688,56.961,-50,394,9856,66.424,-57,376,9856,0.66424,-57,376
506,1370,55.217,-42,267,32688,56.878,-43,436,9856,68.156,-56,456,9856,0.68156,-56,456
507,1370,53.591,-31,405,32688,57.13,-49,394,9856,68.942,-65,432,9856,0.68942,-65,432
508,1370,55.757,-37,369,32688,57.761,-49,471,9856,68.504,-54,474,9856,0.68504,-54,474
509,1370,50.671,-29,297,32688,57.5,-54,468,9856,67.866,-42,463,9856,0.67866,-42,463
510,1370,54.158,-13,261,32688,58.139,-49,415,9856,69.219,-49,419,9856,0.69219,-49,419
511,1370,57.944,-36,340,32688,61.924,-68,481,9856,74.768,-62,499,9856,0.74768,-62,499
512,1370,60.033,-29,329,32688,63.597,-75,547,9856,74.424,-48,603,9856,0.74424,-48,603
513,1370,58.499,-30,270,32688,62.696,-46,549,9856,72.549,-53,544,9856,0.72549,-53,544
514,1370,57.701,-22,345,32688,61.497,-49,436,9856,71.09,-72,418,9856,0.7109,-72,418
515,1370,55.566,-30,329,32688,60.479,-50,467,9856,72.929,-46,506,9856,0.72929,-46,506
516,1370,53.888,-27,279,32688,60.597,-46,531,9856,70.927,-54,471,9856,0.70927,-54,471
517,1370,56.224,-21,286,32688,59.774,-49,482,9856,70.547,-66,527,9856,0.70547,-66,527
518,1370,54.256,-50,337,32688,59.507,-53,495,9856,70.26,-69,414,9856,0.7026,-69,414
519,1370,56.229,-21,303,32688,59.002,-56,434,9856,69.299,-61,495,9856,0.69299,-61,495
520,1370,55.063,-34,319,32688,58.544,-50,450,9856,69.582,-53,486,9856,0.69582,-53,486
521,1370,53.02,-27,266,32688,58.708,-66,450,9856,68.546,-64,476,9856,0.68546,-64,476
522,1370,54.076,-40,352,32688,57.708,-49,464,9856,68.542,-62,372,9856,0.68542,-62,372
523,1370,55.482,-40,350,32688,58.278,-58,410,9856,68.533,-51,409,9856,0.68533,-51,409
524,1370,53.11,-26,304,32688,58.446,-72,554,9856,68.733,-79,409,9856,0.68733,-79,409
525,1370,54.099,-29,282,32688,58.095,-75,455,9856,68.871,-58,443,9856,0.68871,-58,443
526,1370,52.051,-41,342,32688,57.972,-50,438,9856,68.647,-44,517,9856,0.68647,-44,517
527,1370,54.056,-34,252,32688,57.757,-58,450,9856,68.007,-50,482,9856,0.68007,-50,482
528,1370,52.842,-33,443,32688,57.604,-53,445,9856,68.855,-57,422,9856,0.68855,-57,422
529,1370,52.807,-21,313,32688,58.456,-47,376,9856,67.741,-40,510,9856,0.67741,-40,510
530,1370,54.137,-35,359,32688,57.616,-49,537,9856,68.452,-50,382,9856,0.68452,-50,382
531,1370,52.321,-26,362,32688,57.464,-42,347,9856,67.148,-40,402,9856,0.67148,-40,402
532,1370,52.322,-22,369,32688,57.53,-51,422,9856,68.649,-41,432,9856,0.68649,-41,432
533,1370,54.32,-20,306,32688,57.85,-56,467,9856,67.761,-47,439,9856,0.67761,-47,439
534,1370,53.096,-29,291,32688,57.147,-46,468,9856,66.918,-49,419,9856,0.66918,-49,419
535,1370,51.511,-21,269,32688,57.502,-56,424,9856,67.647,-43,453,9856,0.67647,-43,453
536,1370,53.376,-38,382,32688,57.483,-58,446,9856,68.832,-56,445,9856,0.68832,-56,445
537,1370,52.387,-42,293,32688,57.073,-42,456,9856,68.211,-57,392,9856,0.68211,-57,392
538,1370,51.49,-36,329,32688,57.125,-58,470,9856,69.016,-56,412,9856,0.69016,-56,412
539,1370,51.35,-29,265,32688,56.938,-47,476,9856,67.371,-52,469,9856,0.67371,-52,469
540,1370,51.522,-27,295,32688,57.498,-58,416,9856,66.986,-47,454,9856,0.66986,-47,454
