-10.313969999999999,-8.1099999999999992e-003,1.1610000000000001e-002,9.5999999999999992e-003,-2.7439999999999999e-002
-8.7588200000000001,-4.47e-003,4.8799999999999998e-003,2.4809999999999999e-002,-2.4099999999999998e-003
-7.2036699999999998,4.3200000000000001e-003,1.4300000000000001e-003,-1.223e-002,-1.8500000000000001e-003
-5.6485200000000004,-4.1029999999999997e-002,-3.6799999999999999e-002,6.9199999999999999e-003,2.35e-002
-4.0933700000000002,-1.3429999999999999e-002,-2.989e-002,1.4919999999999999e-002,2.2190000000000001e-002
-2.5382199999999999,3.7659999999999999e-002,-6.1399999999999996e-003,-2.6009999999999998e-002,2.0699999999999998e-003
-0.98307,2.5059999999999999e-002,5.4899999999999997e-002,-1.8010000000000002e-002,-1.6060000000000001e-002
0.57208000000000003,-3.5340000000000003e-002,1.115e-002,1.7409999999999998e-002,1.8079999999999999e-002
2.12723,0.25905,1.719e-002,0.10396,8.9260000000000006e-002
3.6823800000000002,0.32227,-5.8100000000000001e-003,0.21002999999999999,2.928e-002
5.2375299999999996,0.45845999999999998,0.78352999999999995,0.35646,6.3219999999999998e-002
6.7926799999999998,0.54305999999999999,0.81101000000000001,0.41658000000000001,0.33473000000000003
8.3478300000000001,0.55518000000000001,0.80437999999999998,0.33917999999999998,0.47841
9.9029799999999994,0.45172000000000001,0.57179999999999997,0.32868000000000003,0.43021999999999999
11.458130000000001,0.43053999999999998,7.5319999999999998e-002,0.35264000000000001,0.44683
13.01328,0.12684000000000001,9.2619999999999994e-002,0.39245999999999998,0.39964
14.568429999999999,4.1939999999999998e-002,2.8400000000000002e-002,0.35104000000000002,0.31508999999999998
16.12358,2.7040000000000002e-002,2.76e-002,0.30797000000000002,0.33967999999999998
17.678730000000002,1.251e-002,3.1109999999999999e-002,0.31264999999999998,0.15062999999999999
19.233879999999999,1.0919999999999999e-002,2.7140000000000001e-002,0.28716999999999998,4.9750000000000003e-002
20.78903,3.397e-002,1.443e-002,0.16386000000000001,3.567e-002
22.344180000000001,1.188e-002,3.3689999999999998e-002,5.8650000000000001e-002,7.4929999999999997e-002
23.899329999999999,2.4469999999999999e-002,8.2100000000000003e-003,3.6569999999999998e-002,2.1749999999999999e-002
25.45448,-5.8700000000000002e-003,3.6800000000000001e-003,8.1700000000000002e-003,-1.4880000000000001e-002
27.009630000000001,2.9489999999999999e-002,1.489e-002,-1.153e-002,3.6400000000000002e-002
28.564779999999999,3.619e-002,3.2259999999999997e-002,8.93e-04,1.379e-002
