-58.45721056,-0.253085147,-0.187216195,0.108305087,-0.113969306,0.241252725,-0.117797305,-0.215846927,0.102504323,-0.066258219,-0.139617231,-0.017229537,-0.082117476,-0.141751873,0.135930403,0.018907718,0.028682596,-0.148769687,-0.082097886,0.161943187,0.069488876,-0.010904283,-0.062907775,0.056540033,0.035984362,0.040912571,-0.048209036,0.021744852,-0.030123038,0.089514785,0.072450128,-0.001949221,-0.166337794,0.170887357,-0.083861024,-0.033731909,-0.065312229,-0.031051935,0.06182688,0.04604793,0.043879117,0.131097134,-0.098074564,0.145418254,-0.146032315,-0.004471591,0.001330533,0.021126393,-0.132281136,0.061027932,-0.138712808,-0.015003424,0.10260803,-0.026151661,-0.029710196,0.044435098,0.166167439,0.049316933,0.198894782,-0.104155537,0.071331328,-0.031527578,0.058875823,-0.00776612,0.141092327,-0.065219948,0.106882569,0.02724839,0.068904399,0.09994423,0.192089849,-0.061607822,0.007469313,0.092531563,0.057196339,-0.074137355,-0.03853792,0.149332031,0.007167439,0.137626959,-0.00299205,0.091487639,0.038135867,-0.079092236,0.241492586,-0.015919212,-0.209642595,-0.131594674,0.295661965,0.246614273,0.09793855,-0.045685537,-0.088511967,-0.039698356,0.015720462,0.472069146,0.14460598,-0.120824298,0.043068007,-0.111875213,-0.056780661,-0.018568241,-0.107416801,0.098602188,0.049806801,0.033591038,-0.031207835,-0.042232251,0.171737903,-0.193162697,0.329984472,0.062971288,-0.261079234,-0.018013418,0.144362548,-0.092929571,0.043205743,0.18171444,0.124579001,-0.126670921,0.219226033,0.285704153,-0.000527384,0.159885452,0.06369707,0.295005776,-0.057261124,-0.015538763,0.076644523,-0.116421606,-0.139978621,-0.112277351,0.055891615,-0.009635035,0.078858588,-0.01439788,-0.012948869,-0.078768035,-0.088794699,-0.013959428,0.002014366,-0.060628124,-0.044501156,0.012197556,0.080297967,0.023385913,-0.143758304,0.036051546,0.011925027,-0.088915246,0.03281701,0.126084494,0.015977223,-0.031321795,-0.211730208,-0.045267779,0.038707878,0.103248495,-0.046540912,0.181589839,0.025255726,-0.089068318,-0.087501767,0.010726027,0.189425132,0.058238527,0.075699617,0.035182101,-0.027517453,0.018303819,,,
-56.98636113,-0.11966408,-0.116775282,0.033352686,-0.019286259,0.073806514,0.008020821,0.08626047,0.088223107,-0.046195515,-0.080636404,-0.176129652,0.104253332,0.005583036,-0.056478545,-0.116688488,-0.005711578,-0.028641189,0.065837484,0.078770298,-0.107017613,0.068333363,-0.051219681,-0.026815245,0.045637191,0.053971735,0.002690109,-0.190974047,0.011080885,0.029814243,-0.116288846,-0.081436196,-0.065131297,0.071287268,0.138849488,-0.210378526,0.072087407,-0.051917445,-0.073696533,0.040604193,0.15855459,0.057735598,0.031237341,-0.040446607,0.217924228,0.117545037,-0.207147166,0.014339175,0.065240104,0.071737349,0.148045673,0.074201835,-0.05934437,-0.133213311,-0.053348398,0.098349574,0.236077109,0.060413071,0.108343097,0.141744152,-0.067072978,0.044913338,0.097852595,0.082614568,-0.009646029,0.147588607,0.241700538,0.010394552,0.206079376,0.03374383,0.215186298,-0.047489571,0.058481244,0.071903855,0.053477756,-0.010221113,0.067578627,0.117698679,-0.129500917,0.043062826,-0.10491394,-0.013778163,0.100711384,0.044395355,0.054959747,-0.11429887,-0.133189229,0.041252454,0.194524286,0.410409916,-0.027636807,-0.073202814,-0.02824553,-0.127864294,-0.109033566,0.215332852,0.137086768,0.014747267,0.06187265,-0.01301603,0.086991816,0.048804565,0.062143818,0.160327273,0.077744702,0.095672053,-0.118843963,0.034296476,0.088657736,-0.060554993,0.31353134,0.086186977,-0.18585406,-0.001208475,0.095046137,-0.040559593,0.017621791,0.217893922,0.278014035,0.025789148,0.157046667,0.178395234,-0.089104591,0.320825645,-0.034519152,0.054781985,0.155365219,0.090475369,-0.016412471,-0.18060837,-0.039859759,-0.03507701,0.066904118,-0.053813885,0.111094656,0.039444481,0.001664971,-0.035113411,0.063217084,-0.060119744,-0.076639842,-0.136608894,0.024921085,-0.00808232,0.039295568,0.004092004,-0.064049327,-0.01778086,0.03249224,-0.012147598,0.093142271,0.009579237,-0.064440362,-0.032211577,-0.027154476,0.119533732,0.080194834,0.081008212,-0.005439518,0.09128727,0.06173152,0.072648283,-0.169073565,0.051191274,0.127161279,-0.025491404,-0.048204301,-0.08372506,0.031055663,-0.029867272,,,
-55.51551169,0.169346611,-0.137141845,0.084673777,0.061382272,0.252205144,-0.124393595,-0.017616979,-0.120636218,0.006134553,0.33645643,-0.077800373,-0.117101878,-0.03402951,-0.147720409,-0.120811993,-0.019504165,-0.007304451,-0.047192509,0.203055917,0.077751715,-0.016852906,0.03877865,-0.089024131,-0.099687421,0.047581392,-0.035651353,0.095182454,-0.003013552,0.156287725,0.092868629,0.100589488,0.020720151,0.098065535,0.197352893,-0.017332323,-0.058323014,-0.06221562,0.026911718,0.029197688,-0.087274523,0.048995884,0.075405112,-0.074335649,-0.178507914,0.01061906,-0.005150954,0.074295331,-0.172951021,-0.01392316,0.075055233,0.082932127,0.002004997,0.015688658,0.079832029,-0.144798644,0.042130236,-0.140225292,0.083267059,0.050107859,-0.040810511,-0.04073916,0.009751253,-0.008698157,0.081615307,0.027575332,0.147424759,0.075127719,0.245804007,0.024506037,-0.057952327,-0.11709891,0.000299076,0.10397186,-0.089810273,-0.090491302,0.035557007,0.1061528,-0.101852555,0.102295754,-0.070939976,0.086136047,0.039096337,0.056375342,0.084849444,0.190493803,-0.01864284,0.052521443,0.199317773,0.257686878,-0.010966206,0.021624475,-0.066269561,0.028144541,-0.064709705,0.17205646,0.104298962,0.036662705,0.046182056,-0.142960555,-0.023698743,-0.003642574,-0.178648074,-0.038409497,0.043854444,0.115398853,-0.107764583,0.047370897,0.13743824,-0.044996225,0.183654663,0.28399011,-0.147102348,-0.069877525,0.059067129,-0.053148786,-0.103299707,0.133108933,0.185147917,0.045581852,0.064413321,0.19082791,0.011719271,0.159271831,-0.068588711,0.095725068,0.209010464,0.066897592,0.004002295,-0.08762973,-0.035640973,-0.020929379,0.178441965,-0.189668297,0.112033681,0.033913669,-0.099020572,0.028024163,0.035777175,-0.003129871,-0.099238725,-0.051810858,0.074490297,-0.104337835,0.074475924,-0.028151729,-0.120276404,0.028162528,0.054033703,0.017016384,0.105283188,0.063470111,0.095150995,-0.18204315,-0.141915084,0.12971659,0.196706942,0.066604292,0.01629846,0.154284343,0.024974529,-0.074873417,-0.172997236,0.016573139,0.137459428,-0.099745228,-0.006666736,-0.027460381,-0.051757975,-0.015079338,,,
-54.04466225,0.229239703,-0.10784074,0.096230859,0.059022216,-0.020977351,-0.197132277,-0.000653451,-0.047738485,-0.001741781,0.198045041,-0.091701773,-0.134397997,0.232925333,-0.060327293,-0.027565057,0.109517634,-0.064354553,-0.077636683,0.056831751,0.077123331,0.11795624,-0.144334836,-0.097217952,-0.085068993,0.127255482,-0.036315923,-0.065956111,-0.01775063,0.097807948,-0.035557462,0.076125299,0.022254441,0.115511303,0.039864707,0.000112413,0.050637344,-0.079450273,-0.103143056,-0.114054957,-0.15852541,0.113407473,0.109732705,0.002263298,-0.204959358,0.104338836,0.034039137,-0.016616527,-0.044534367,0.010371946,0.277115897,0.01466902,0.002665822,-0.036304865,-0.013295155,0.188865861,0.283299957,0.038223482,0.165876181,0.091972716,-0.072724394,0.05504399,0.011662202,0.146360511,0.144076088,0.020573931,-0.077763642,0.026410877,0.184362694,-0.067083162,0.06840072,0.034128723,0.061280778,0.069755658,0.019616896,-0.132749181,-0.003363324,0.144151439,-0.033644035,0.02471994,-0.032067282,-0.071353641,-0.05106874,0.170576091,0.065971561,0.035753532,-0.012710404,-0.012022086,0.152152905,0.115311528,0.091944018,0.01031603,0.016172356,-0.108521319,-0.119289217,0.055368815,0.126033563,0.221051822,0.024639456,-0.07952307,-0.001820055,-0.023888966,0.004569398,0.001068692,0.026064071,-0.034971142,-0.010632452,-0.066510297,0.071777359,-0.048266195,0.315682302,0.126344657,-0.105226106,0.095375909,0.111016961,-0.074854858,0.032634475,0.09177587,0.277501804,0.011327974,0.076951158,0.012433075,-0.063394685,0.027276601,0.160642968,-0.01663763,0.094065376,0.108537142,-0.046091822,-0.086899755,-0.133025853,0.053686334,0.182301174,0.107677415,0.151153764,-0.035059356,-0.002302215,-0.067730609,-0.013164785,-0.00562732,-0.020833524,-0.186466678,0.052607422,-5.44E-05,0.014832312,-0.000797134,-0.070075505,0.014114613,0.079268627,-0.073092093,0.192892229,0.033276475,0.025107428,-0.038793081,-0.131921711,0.133110876,0.090584005,0.085469563,-0.073543458,0.155235215,0.077577289,0.130138208,-0.070544267,0.14146878,0.116325001,-0.018008122,0.013246813,-0.079797303,0.028207657,0.01889778,,,
-52.57381282,-0.065197808,-0.211003383,-0.039823432,0.07033104,0.015027797,-0.108852676,0.030984049,-0.014728712,-0.147795341,0.10222042,-0.139157843,0.084563266,0.006235646,-0.092027323,-0.069549011,0.002843318,-0.032815355,0.013430137,0.091456019,0.133412649,-0.127482501,-0.073427061,0.005286018,-0.119865026,-0.03152597,-0.02567512,-0.253884462,-0.026142404,0.022551786,0.138847664,-0.023773418,0.054502879,0.086492193,0.10993347,-0.087752886,0.094149321,-0.047507146,0.133901451,0.014006884,0.241263597,-0.136607067,-0.174399106,0.12981018,-0.007581184,0.056577362,-0.009546703,-0.072872397,-0.111065231,0.049498135,-0.064132477,-0.033697064,0.087811592,0.057067203,-0.011445238,0.096069649,-0.002412546,-0.083584225,0.139547755,0.010717545,-0.048013297,0.009030838,-0.201466277,0.120066318,0.177598277,0.06051635,-0.058223548,0.061009638,0.169514034,-0.017105643,-0.021124338,0.009773117,0.006245026,0.22582023,-0.035495478,-0.085576682,-0.050758854,0.012064359,-0.032565927,0.056516491,-0.068368395,-0.031598963,0.12090455,0.001669328,0.01655302,0.004521895,0.000864627,-0.099837351,0.196039874,0.280502474,0.161990047,-0.097514247,0.103214456,-0.027855011,-0.059648045,-0.015542011,0.046015143,0.258080542,0.025120855,-0.058961919,0.127717965,0.034915401,-0.131999137,-0.036179736,0.078218498,-0.005300309,0.010801568,0.002192108,-0.083623389,-0.06461862,0.242565708,0.186988133,-0.169062726,-0.037594287,0.054182425,-0.019089523,-0.061412711,0.204784815,0.201187026,0.174386515,-0.01578604,0.128197816,0.019017297,-0.027343214,0.124510324,0.22902354,0.031012668,0.00739344,-0.075988124,-0.070434367,-0.059328008,-0.018108895,0.224484788,0.188642325,-0.035311904,0.038158122,-0.068890203,0.065563063,-0.12196179,0.005271408,-0.105453777,-0.233109059,0.065835946,0.004112569,0.026726752,0.012152689,-0.038957787,0.021637739,-0.029976389,-0.053831796,0.147570408,0.012747398,-0.09046011,-0.101945975,-0.105949981,-0.025125372,-0.030041935,0.028456029,0.004687297,0.159627728,0.036642601,0.072861635,-0.121562934,0.137050563,0.099947165,-0.025200487,-0.024821001,-0.107929642,0.020757867,0.0341227,,,
-51.10296338,-0.089420416,-0.103778904,-0.004016712,-0.034980357,0.010798507,0.034420939,-0.087379053,-0.173054081,0.206798171,-0.016584886,-0.136011306,0.123545383,0.150955935,-0.021223636,-0.083029175,-0.013568115,-0.084065363,-0.04254703,0.173295944,0.157164741,0.163649571,-0.065145656,-0.09752654,-0.011383274,0.008496727,-0.009053188,-0.004114089,-0.072936684,0.11046151,-0.105695564,-0.025862592,0.085492309,0.050989178,0.059769712,-0.161300829,-0.050969043,-0.130652361,-0.026092023,-0.070346672,0.127786179,0.004079296,0.022690348,-0.021877356,-0.228228968,0.068498164,-0.174957594,0.005596709,-0.020497198,0.004332764,0.14298693,0.056817079,0.009622932,-0.282267257,0.050270699,-0.017680546,0.083277131,0.063682013,0.222577033,-0.019947473,-0.026626563,0.085510546,0.040194649,0.065026854,0.144702572,0.084140636,-0.099253072,0.104313895,0.172948044,-0.018197004,0.091922847,-0.050765213,0.053992194,-0.045656498,-0.047179495,-0.026691417,-0.215303192,0.018246378,-0.110710521,-0.056763672,0.005823646,0.054970673,-0.07962136,0.013047655,0.142130645,0.14009531,-0.10287246,0.068106331,0.201082795,0.366071384,0.197249105,-0.045201123,5.61E-05,-0.100321261,-0.055736261,0.025039355,0.036839033,-0.048279757,0.089378579,-0.01866791,-0.039518055,-0.023958066,-0.131352234,-0.024337185,0.204549696,-0.015357664,-0.010768473,0.00487609,0.159814554,-0.04053577,0.284775168,0.153785601,-0.21197533,-0.024637736,0.085129272,-0.150115026,-0.011758398,0.147249191,0.416215438,-0.061469589,-0.047105458,0.033607564,0.124159766,-0.143858197,0.015305308,0.117685352,-0.001165832,0.186650057,0.064230139,-0.077373284,-0.164384994,0.001819627,0.068904364,0.052345256,-0.026611681,0.118319016,0.082210874,0.032013946,-0.008520161,0.008912003,-0.008095327,-0.026099748,0.015733283,-0.115957151,0.003844559,-0.078400929,-0.083548281,0.001040201,0.049099161,0.009366563,0.199347037,0.022003279,0.020606968,-0.074105771,-0.10656688,0.002743502,0.312103434,0.084868069,-0.000964833,0.154789093,0.116001333,-0.006488514,-0.186248825,0.022304266,0.112676838,-0.020049276,0.006380539,0.003525255,0.019937707,0.037225722,,,
-49.63211394,-0.107684376,-0.014770312,0.038765853,-0.038695959,-0.100958698,-0.091546763,0.000679646,-0.054611148,0.028739386,-0.119505837,-0.010149829,-0.115105947,0.123240958,-0.127130557,-0.068886875,0.040030927,-0.171613499,0.035928998,0.251030338,0.099410555,0.198714364,-0.161477375,0.123418342,0.084232133,0.164649735,0.054845407,-0.091012158,0.081322219,0.086747961,-0.084339427,0.02306972,-0.029113928,0.067655685,0.163060688,-0.084500409,-0.031727133,-0.029902397,-0.003094289,0.027487077,0.079993603,0.079983658,-0.01652409,0.035976862,-0.202783001,-0.000338444,0.049911252,0.014854623,-0.074727351,-0.081055932,-0.043319362,0.067383766,-0.021663937,0.113058879,-0.011567435,0.142242223,0.115550835,-0.074591277,0.16907987,-0.000960643,0.097261358,-0.016019773,0.027398703,0.144841471,0.099659454,0.043952832,0.126909997,0.076747387,-0.015366215,-0.094291526,0.210398568,-0.071130822,-0.014449494,0.194053726,-0.109594379,-0.100239092,0.147979506,0.036880799,0.051865199,0.064935255,-0.094385203,0.038915899,-0.072890304,-0.083586266,0.132826327,0.074936745,0.161941738,-0.016633112,0.105305254,0.147852541,0.166307683,-0.056934111,-0.077526851,-0.188348712,-0.013795361,-0.005027551,-0.075515969,-0.095281829,0.057142906,0.032052844,0.088962883,-0.041440445,-0.116976599,-0.023594535,0.144646624,0.044097324,-0.078823875,0.029471419,-7.63E-05,-0.139248139,0.171151479,0.053369552,-0.102218442,-0.029386911,0.047395343,0.055025519,-0.100644147,0.153090206,-0.055442527,0.014084369,0.087456003,0.131314834,0.071694053,-0.224474864,0.020878503,0.288642603,-0.006419023,0.064188883,0.115047424,-0.125673892,-0.065081464,-0.053477975,-0.002450115,-0.059944895,0.005749699,0.024782913,0.045403147,-0.04583049,-0.083498595,-0.117201846,-0.069656667,-0.194789,0.006421792,0.006590126,0.039912055,-0.004166903,-0.051633804,-0.003975493,0.072738052,-0.037440055,-0.093136529,0.099318536,-0.124367367,-0.079131057,-0.064702985,-0.073181314,0.105505364,0.028138665,-0.027349638,0.102596962,0.071039611,0.094260662,-0.06333032,0.039861149,0.035744293,-0.091679166,0.042958476,-0.138310404,0.044383269,-0.028958511,,,
-48.16126451,-0.155003527,-0.155302841,0.031896809,0.193696592,-0.082087394,-0.126009013,-0.0706088,0.030280597,-0.172180274,0.224576088,-0.296226673,-0.048994383,-0.059259551,0.063055407,0.043214938,-0.057564723,0.078270703,0.000483649,-0.008504021,0.10861597,0.100233784,-0.124465075,0.038459218,0.104700389,-0.039797262,-0.004624002,-0.072753519,-0.103053483,0.083703357,0.005119944,0.10114424,0.089540569,0.015519719,0.124325916,-0.037508979,0.210216557,-0.150601044,-0.003445544,0.005088317,0.033186967,0.03782013,-0.019509387,0.051412592,-0.077059207,-0.011416361,-0.060661706,-0.006742378,-0.096503869,-0.06526609,0.029815614,0.132234542,-0.032196881,-0.08152374,-0.041685437,-0.169098703,0.107896243,-0.010184794,0.056797234,0.122518147,-0.202263733,-0.011597497,-0.054673265,0.358233099,0.097369426,0.05637646,-0.001399059,0.013519602,0.038740052,0.08466896,-0.01995258,-0.063714519,0.042973617,-0.073436486,-0.111320741,-0.168284546,0.138126457,0.058971128,0.035726365,0.114474081,0.041389445,-0.045769212,-0.182360566,-0.017497832,0.046964168,-0.02699395,0.001920196,0.082597352,0.101523063,0.135901056,0.066515205,-0.052761253,0.131649935,-0.057360839,-0.066846049,0.043737734,-0.016856731,-0.068379715,0.060259964,-0.177164176,-0.034374201,-0.007581292,-0.040138828,-0.109562615,0.039930672,-0.004853557,-0.071997294,0.3301126,-0.036624535,0.027749648,0.270171633,0.124679955,-0.154592626,-0.045351272,0.100603735,-0.155205497,0.021914816,0.189728703,0.182217347,0.140009715,0.090300934,0.057757474,0.105791335,0.065539786,0.047144633,-0.036236737,0.092013461,0.072934349,0.042006114,-0.206477973,-0.177330582,0.011760364,0.054032651,0.008981392,-0.023605824,-0.017783875,-0.053272439,-0.032812734,0.163262878,-0.020143585,-0.050088919,0.108637409,-0.064496844,0.002441852,0.052847005,0.032933261,-0.063495244,-0.004389397,-0.021051767,-0.029517721,0.053017959,0.014108646,-0.023674306,-0.13703532,-0.196852004,0.149367719,0.053420059,0.046853399,0.046733991,0.153837763,0.057748646,0.049688085,-0.138502536,-0.038167314,0.057771312,-0.021944497,-0.023306714,-0.045857121,0.003078628,0.07846359,,,
-46.69041507,-0.251033809,-0.150719554,0.097579935,-0.164426967,0.00749011,-0.079082118,0.136581142,-0.028065213,-0.071848465,-0.06525736,-0.201301947,0.001026813,-0.0803062,-0.086102527,-0.091495376,-0.199506161,0.140536135,-0.13004403,0.053685955,0.070427371,0.159473192,-0.025019647,-0.07109355,-0.060507086,0.025410616,0.028988641,-0.166452196,0.008067334,-0.033117306,-0.045686914,0.095797371,-0.085372596,0.020609156,0.142615442,0.065065101,-0.08577784,-0.12219625,-0.15004716,-0.005280125,0.014744775,-0.021612592,0.005659527,0.001219835,0.020210895,-0.078567199,-0.008803399,-0.001190509,-0.038826313,-0.02751379,0.079824906,-0.009982187,0.007305014,0.137053642,-0.134629326,-0.168946982,0.19690085,-0.00218569,-0.029015577,0.110136231,-0.070729777,0.050806722,-0.020844524,0.078639969,0.019154525,0.021666292,-0.055940421,-0.006011064,0.244317081,0.010028955,0.051048632,-0.158134053,-0.016779719,0.116128222,0.053346552,-0.062856563,0.081962502,0.00751866,-0.069818917,0.064334645,-0.02906946,-0.020540281,-0.108023825,0.054177442,0.023106941,0.213917532,-0.050409302,0.014980708,0.051397513,0.206727877,-0.010725245,-0.095155675,0.002255792,-0.023228996,-0.136118308,0.030724391,0.04210573,0.062051919,0.017598997,-0.042249894,0.062612751,-0.049248781,-0.01756908,0.032651242,-0.007320191,-0.021058648,0.12145509,0.382910888,0.116764598,0.058771842,0.215210536,0.135391947,-0.203039654,0.019083655,0.152933627,-0.071736547,-0.031362181,0.155722469,0.396733529,-0.116191205,0.03243617,0.067502583,0.154399321,0.044072183,0.154277013,0.156064491,0.045174306,0.028462063,0.031980862,-0.053542863,-0.11351023,-0.020905549,-0.201359275,-0.032611843,0.17105882,0.132551355,-0.036650751,-0.073817211,0.205074221,-0.093982131,-0.065551846,0.027136113,-0.004263164,-0.129592528,0.038119732,0.044793856,-0.068604174,-0.007847154,-0.000456009,0.000397207,0.223525876,0.081103883,-0.055823953,-0.038082216,0.003131671,0.067190271,0.177741476,0.061942226,0.04125597,0.162704778,0.100155563,0.123644401,-0.089183198,0.08658185,0.081398681,-0.027411263,0.010729933,-0.068785619,0.011326023,0.006121678,,,
-45.21956563,-0.138856026,-0.16046746,0.198136669,-0.001907178,0.188653428,-0.053419907,-0.050974123,-0.222240024,0.167172654,0.035128246,-0.192126645,0.030158044,-0.030239356,-0.168604132,-0.057986756,-0.038185265,-0.020986967,0.030572126,0.12674882,-0.028232971,0.100865671,-0.180664552,-0.032329224,-0.056704085,0.185506289,-0.017773268,0.115709028,0.051741995,0.138060309,-0.20933916,0.018273669,0.139653978,0.089605511,-0.072164539,-0.014858665,-0.090927581,-0.016665892,-0.034854467,-0.038824657,0.02085682,0.090205018,-0.000241255,-0.001857283,-0.03102055,0.127457966,-0.032871087,0.02791361,0.023310661,0.060617742,-0.10893849,0.101589501,0.087214501,-0.191817815,-0.113397713,0.167907777,0.245031256,-0.029280035,-0.062591693,0.045977487,0.073658382,-0.052012681,0.267296943,0.149067003,0.145881211,0.108801874,0.150842773,0.004981967,0.152062393,-0.060245606,0.096715154,-0.016845045,-0.025876166,-0.018588388,-0.031379832,-0.158024785,-0.00090085,-0.003389054,0.051205951,0.097861463,-0.023374812,0.177174261,0.040282039,-0.078191793,-0.1407479,-0.00839551,0.192128274,0.084866313,0.082986261,0.161407821,-0.096482946,0.042973179,0.082033974,0.040898708,-0.049656054,0.094374866,-0.036786433,0.059030049,0.083791343,-0.037767368,-0.033410979,-0.00284792,-0.147165433,-0.007988016,0.092864794,-0.043688243,-0.026459833,0.258850776,0.153387142,-0.099307612,0.211610263,-0.040005314,-0.13929102,0.011005599,0.059885401,-0.027733371,0.082561699,0.02599974,0.237439259,-0.118337151,0.088371794,0.114080869,-0.031563003,-0.13275835,0.072933197,0.362319343,0.07835084,0.043592515,0.128801008,-0.039269774,0.053785063,0.009222174,0.038015816,-0.052113585,0.042116175,-0.02841494,-0.068940821,-0.064993094,-0.050007385,0.031338068,-0.038233643,-0.007310926,-0.037958603,-0.051754313,0.063526514,0.012516426,-0.065521506,0.02852842,-0.049892035,-0.073639167,0.097189244,0.040057856,0.008347171,-0.094874551,-0.16396849,0.053613128,0.077893877,0.081592762,-0.018727828,0.155270483,-0.01829806,0.128471,-0.051000485,0.048245597,0.100901759,-0.001266685,0.021602964,-0.072579832,0.027341704,0.033043387,,,
